sekondari,27
form,14
1,30
4,30
au,11
form,14
1,30
6,30
tangu,43
mwanzo,27
hadi,43
ikakamilika,1
katika,43
kipindi,27
cha,33
miezi,27
4.,30
huwa,1
inachukua,1
mwaka,27
.,26
kwa,43
mama,27
sitta,1
kudai,31
kwamba,11
wamejenga,1
shule,27
za,33
sekondari,27
381,19
katika,43
kipindi,27
cha,33
miezi,27
4,19
sio,5
kweli,24
.,26
labda,24
wamekamilisha,1
ambazo,13
ujenzi,27
wake,40
ulianza,1
huko,40
nyuma,24
au,11
wamejenga,1
darasa,27
la,33
9,19
na,25
kusema,31
wamwekamilisha,1
shule,27
au,11
wamegeuza,1
shule,27
za,33
msingi,27
kuwa,11
sekondari,27
na,25
kuhesabu,31
wamejenga,1
sekondari,27
mpya,32
.,26
mkandara,27
there,33
are,4
no,9
short,6
cuts,22
to,15
development,14
.,42
you,11
can,36
walk,34
the,9
route,14
fast,19
but,27
you,11
must,36
walk,34
the,9
whole,6
route,14
.,42
it,11
takes,13
a,9
critical,6
mass,14
of,35
educated,18
people,22
to,15
develop,34
and,27
we,11
do,17
not,19
have,25
it,11
yet,19
.,42
inabidi,1
tupanue,1
na,25
kukuza,31
elimu,27
yetu,40
by,35
leaps,22
and,27
bounds,22
.,42
it,11
is,8
not,19
time,14
to,15
be,23
overly,19
concerned,18
about,35
who,7
gets,13
to,15
call,34
the,9
shots,22
.,42
tunataka,1
watu,27
wawekeze,1
tupate,1
ajira,27
.,26
kama,24
hawajasoma,1
na,25
nadhani,1
wawekezaji,27
wetu,40
wazuri,32
kama,24
azam,1
wala,1
sio,5
wasomi,27
wa,33
kutisha,31
au,11
wamesoma,1
kama,24
mengi,32
isikujalishe,1
.,26
kinajonijalisha,1
sana,24
mimi,40
ni,16
wingi,27
wa,33
watanzania,1
hasa,24
wa,33
ukanda,27
wa,33
pwani,27
ambao,13
elimu,27
yao,40
ni,16
ndogo,32
kiasi,27
kwamba,11
hata,24
interest,14
zao,40
zinaishia,1
kwenye,43
kusoma,31
vijigazeti,27
vya,33
gossip,14
kama,24
kashehe,27
na,25
mpira,27
tu,24
.,26
their,27
world,15
is,9
extraordinarily,20
small,7
.,43
they,12
cannot,37
be,24
economic,7
players,23
on,36
the,10
global,7
scene,15
for,36
they,12
are,5
not,20
even,20
aware,7
of,36
the,10
global,7
scene,15
.,43
and,28
alas,42
the,10
global,7
scene,15
is,9
the,10
only,20
viable,7
scene,15
today,15
for,36
everything,15
is,9
being,0
globalized,19
.,43
augustine,33
moshi,33
augustine,33
moshi,33
.,43
naona,1
mtukufu,27
rais,27
ametishia,1
tena,24
kuwafukuza,31
kazi,27
viongozi,27
wa,33
serikali,27
za,33
mitaa,27
ambao,13
wanakula,1
fedha,27
za,33
uma,27
.,26
sasa,24
kama,24
kweli,24
anawafahamu,1
viongozi,27
wa,33
aina,27
hiyo,40
si,24
atoe,1
ripoti,27
polisi,27
wakamatwe,1
?,26
kosa,27
la,33
kuiba,31
mali,27
ya,33
uma,27
ni,16
kubwa,32
na,25
adhabu,27
yake,40
sio,5
kufukuzwa,31
kazi,27
tu,24
.,26
ni,16
kushitakiwa,31
na,25
kufungwa,31
.,26
jk,7
asiwape,1
viongozi,27
dhana,27
kwamba,11
wakiibia,1
uma,27
basi,24
sana,24
sana,24
wataishia,1
kufukuzwa,31
kazi,27
waende,1
wakafurahie,1
hizo,40
fedha,27
za,33
wizi,27
.,26
si,24
vema,24
rais,27
kutishia,31
kitu,27
kile,40
kile,40
zaidi,24
ya,33
mara,27
moja,32
.,26
atende,1
asiseme,1
tu,24
.,26
talk,15
is,9
cheap,7
.,43
augustine,7
moshi,23
.,43
wajameni,27
nawasalimieni,1
wote,40
kwa,43
mkupuo,27
.,26
tangu,43
jamvi,27
letu,40
livutwe,1
chini,27
ya,33
miguu,27
yetu,40
kule,40
bcs,27
sikuwa,1
na,18
mahala,27
pa,33
kuvinjari,31
.,26
nawaona,1
wengi,32
huku,40
na,25
mimi,40
nafurahi,1
kuungana,31
nanyi,22
.,26
kwa,43
sasa,24
niacheni,1
ni,16
catch,35
up,20
kwenye,43
mijadala,27
ndipo,5
hapo,40
baadaye,24
walau,24
nichangie,1
.,26
:,23
d,20
.,44
bulldog,7
unajua,1
the,10
same,7
pple,15
hao,40
bloomberg,34
the,10
economist,15
bbc,15
newyork,15
times,29
un,15
nk,24
ni,16
wale,40
wale,40
miaka,27
ishirini,19
iliopita,1
walikuwa,1
wanasema,1
china,24
ni,16
emerging,22
na,25
wazungu,27
marekani,27
walikuwa,1
busy,7
bashing,15
that,6
thankfully,23
we,12
have,3
oil,15
we,12
have,3
gas,15
we,12
have,3
coal,15
titanium,15
nobium,15
flouspar,15
lime,7
soda,15
ash,15
gold,15
no,10
matter,15
how,28
small,7
coz,15
i,26
know,19
nigeria,15
did,41
n't,23
find,38
its,30
oil,15
in,39
one,35
day,15
angola,15
did,41
n't,23
find,38
its,30
oil,15
in,39
one,35
day,15
in,39
fact,15
in,39
1976,35
angola,15
had,20
320mn,7
barrels,26
before,39
civil,7
war,15
broke,41
in,39
2002,35
angola,15
had,20
3.1bn,7
barrels,26
of,39
oil,15
2006,35
it,12
had,20
6bn,7
barrels,26
2008,35
it,12
found,41
12bn,36
with,39
an,10
estimated,7
total,15
of,39
14bn,36
barrels,26
kenya,15
has,17
now,23
found,21
1.8bn,36
barrels,26
soon,23
itafika,1
10bn,36
barrels,26
n,15
eventually,23
the,10
20bn,7
barrel,15
estimate,15
by,39
country,15
somalia,15
will,40
be,27
largest,42
at,39
120bn,36
barrels,26
libya,15
2,19
ikiwa,1
na,43
47bn,7
barrels,26
algeria,15
ikiwa,1
na,43
40bn,7
barrels,26
nigeria,15
4,19
ikiwa,1
na,43
37bn,7
barrels,26
na,25
iko,35
na,25
150mn,7
pple,15
kenya,15
5,19
ikiwa,1
na,43
20bn,7
barrels,26
na,25
tuko,27
40mn,7
pple,15
angola,15
6,19
ikiwa,1
na,43
14bn,36
barrels,26
south,23
sudan,7
ikiwa,1
na,43
5bn,36
barrels,26
uganda,27
ikiwa,1
na,43
3.5bn,7
barrels,26
equatorial,7
guinea,15
ikiwa,1
na,43
2.8bn,7
barrels,26
.,46
duh,36
!,46
wacha,27
tumpe,1
muda,27
yeye,40
na,25
serikali,27
yake,40
kwa,43
mawazo,27
yako,40
na,25
ushauri,27
wako,40
washawasha,1
azidi,1
kutanua,31
.,26
its,30
about,23
time,15
the,10
thread,15
died,41
its,30
turning,15
into,39
an,10
abuse,15
hurling,24
contest,15
where,28
some,10
fruit,15
read,15
abdulhalim,15
is,9
displaying,24
what,8
he,12
has,17
between,39
his,30
ears,26
its,30
sad,7
but,31
true,7
ignorance,15
is,9
bliss,15
.,46
.,46
like,39
albert,15
einstein,15
said,41
two,35
things,26
are,5
infinite,7
the,10
universe,15
and,31
human,7
stupidity,15
and,31
i,36
'm,5
not,23
sure,7
about,39
the,10
universe,15
.,46
thats,26
why,28
i,26
say,19
the,10
criteria,26
is,9
bullshit,38
why,28
not,23
us,12
a,10
percentage,15
of,39
poor,7
people,26
vs,36
total,15
population,15
.,46
in,39
this,10
criteria,26
djibouti,15
would,40
beat,38
u.s.a.,7
we,12
we,12
weeeeh,14
!,46
shhhhhh,15
!,46
kikwete,25
kubadilisha,32
baraza,28
la,34
mawaziri,28
?,27
hilo,41
haliwezekani,1
kabisa,25
sanasana,19
karamagi,28
atapelekwa,1
wizara,28
ya,34
viwanda,28
na,26
biashara,28
mramba,28
kwenye,44
uchumi,28
na,26
ubinafsishaji,28
ktk,28
kumaliziamalizia,1
.,27
the,10
handsome,7
boy,15
is,9
helling,24
somewhere,23
europe,15
...,25
he,12
's,9
about,23
to,16
land,38
very,23
soon,23
to,16
plan,38
for,39
the,10
next,7
trip,15
somewhere,23
else,7
asia,15
.,46
atafanya,1
kwanza,25
mikutano,28
na,26
media,28
kuwaeleza,32
jinsi,25
alivyosifiwa,1
kwa,44
utawala,28
wake,41
uliotukuka,1
wa,34
kifisadi,28
na,26
jinsi,25
miela,28
uchwara,33
itakavyomwagwa,1
kwenye,44
akaunti,28
zake,41
na,26
mafisadi,28
wengine,33
kupitia,32
dhamana,28
waliyopewa,1
na,26
watanzania,1
maskini,28
i.e.,28
wahadzabe,28
.,27
hilo,41
la,34
kutuletea,32
first,7
lady,15
second,7
lady,15
sijui,1
what,8
itakua,1
siri,28
yake,41
.,27
this,10
foreign,7
minister,15
will,40
adress,38
very,23
soon,23
in,39
a,10
diplomatic,7
tone,15
.,46
to,16
hell,15
with,39
him,12
.,46
sio,5
sahihi,28
kuendelea,32
kufikiria,32
kuwa,11
wananchi,28
hawajui,1
majukumu,28
ya,34
viongozi,28
wao,41
.,27
hayo,41
yalikuwa,1
ni,16
mambo,28
ya,34
zamani,28
sana,25
wakati,28
information,15
ilikuwa,1
haipatikani,1
.,27
kuna,12
umuhimu,28
gani,3
wa,34
kujua,32
majukumu,28
ya,34
kiongozi,28
wakati,28
unajua,1
wizi,28
wanaoufanya,1
?,27
haya,41
mambo,28
ya,34
ufisadi,28
yanayoendelea,1
sasa,25
hivi,25
ingekuwa,1
ni,16
wakati,28
wa,34
mwalimu,28
nani,3
angejua,1
?,27
kupata,32
information,15
kama,25
hii,41
was,40
only,23
thru,39
the,10
word,15
of,39
mouth,15
na,26
hata,25
hapo,41
watu,28
walikuwa,1
wanaogopa,1
kuongea,32
.,27
sisemi,1
kuwa,32
whats,26
happening,24
now,23
was,40
happening,24
then,23
ila,11
tu,25
kuwa,11
kama,25
ingekuwa,1
ni,16
wakati,28
ule,41
.,27
sasa,25
hivi,25
unaweza,1
kupata,32
information,15
yeyote,41
thru,7
internet,15
leo,25
hii,41
hata,25
uki,28
google,15
mafisadi,28
wa,34
tanzania,6
i,26
'm,5
sure,7
utapata,1
pages,26
nyingi,33
tu,25
za,34
kusoma,32
mikataba,28
ya,34
buzwagi,7
richmond,15
list,15
ya,34
walaji,28
wa,34
bot,15
nk,26
.,47
bado,25
kuna,12
magazeti,28
mengi,33
tu,25
ambayo,13
yanadiriki,1
hata,25
kutaja,32
jina,28
la,34
kiongozi,28
kuwa,11
ni,16
mla,28
rushwa,28
tena,25
kiongozi,28
wa,34
juu,25
!,27
watanzania,1
wamechoka,1
kwa,44
sababu,28
kila,33
siku,28
wanasikia,1
jipya,33
kuhusu,44
serikali,28
hii,41
.,27
wamechoka,1
kwa,44
sababu,28
maisha,28
bora,25
walioahidiwa,1
hawaoni,1
hata,25
dalili,28
wao,41
wanaona,1
kiongozi,28
wao,41
anakwenda,1
majuu,28
kila,33
kukicha,1
akiongozana,1
na,18
wafanya,28
biashara,28
wezi,28
.,27
hivi,25
where,28
is,9
dr,15
shein,15
?,47
the,10
last,7
i,36
heard,42
alikuwa,1
anafungua,1
bucha,28
mpaka,28
inafikia,1
ccm,28
kulipa,32
watu,28
kwenda,32
airport,15
kumpokea,32
jk,7
?,27
huko,41
italy,23
nasikia,1
anawaambia,1
waitaliani,1
waje,1
kuwekeza,32
tanzania,6
maana,28
80,20
&,1
#37,28
ya,34
hoteli,28
zote,41
zanzibar,28
zinamilikiwa,1
na,18
wataliani,28
!,27
yaani,25
sasa,25
nadhani,1
wanataka,1
iwe,1
100,20
%,15
.,27
unajuwa,28
kusoma,32
lakini,11
au,11
unakurupuka,1
tu,25
?,27
rudi,6
juu,25
post,15
#1,15
mstari,28
wa,34
kwanza,20
tu,25
ujisomee,1
upya,25
.,27
halafu,25
nioneshe,1
ni,16
wapi,28
mimi,41
nimesema,1
al,28
shabaab,28
?,27
hivi,25
hizi,41
shule,28
huwa,1
mnaenda,1
kusomea,32
ujinga,28
?,27
akagombee,1
arusha,1
na,18
kampeni,28
meneja,28
awe,1
babaake,28
!,27
hivi,25
angepata,1
huko,41
ccm,28
bado,25
angehamia,1
chadema,1
?,27
hapana,2
jamani,8
kibaki,28
anajali,1
na,26
hafurahishwi,1
kabisa,25
na,26
yanayotokea,1
.,27
huenda,25
na,26
yeye,41
kalazimishwa,1
aukubali,1
urais,28
kama,25
alivyolazimishwa,1
mkuu,28
wa,34
tume,28
kumtangaza,32
.,27
tumpeni,1
right,23
of,39
dought,26
.,47
mungu,28
ilinde,1
kenya,28
mungu,28
walinde,1
wakenya,28
na,26
mungu,28
ipe,1
amani,28
afrika,28
.,27
usiseme,1
ni,16
ndoto,28
j.makamba,7
ni,16
kijana,25
hivyo,41
hayo,41
ni,16
maono,28
hebu,8
nieleze,1
jinsi,25
unavyoujua,1
mlima,28
kilimanjaro,28
?,27
angalia,6
usije,1
sema,6
mlima,28
gani,3
huo,41
mrefu,33
kuliko,25
yote,41
afrika,28
...,7
kibaki,28
hajali,1
kabisa,25
kinachotokea,1
kenya,28
sasa,25
hivi,25
as,23
longer,34
viongozi,28
kama,25
kina,12
museveni,7
wameanza,1
kuitambua,32
serikali,28
yake,41
.,27
wakuu,28
hivi,25
kibaki,28
anaweza,1
kwenda,32
hospitali,28
kusalimia,32
na,26
kuwaona,32
wagonjwa,28
?,27
kwenye,44
pr,28
naona,1
anacheza,1
mchezo,28
wake,41
vibaya,25
lakini,11
huenda,25
akienda,1
na,26
akazomewa,1
itakuwa,1
mbaya,33
hata,25
zaidi,25
.,27
kenya,28
wapo,44
mbali,25
sana,25
kwani,11
pamoja,25
na,26
hili,41
la,34
njia,28
za,34
trains,28
na,26
highways,26
uwanja,28
wao,41
wa,34
ndege,28
wa,34
jomo,28
kenyata,28
nao,23
ni,16
mzuri,33
sana,25
.,27
hapo,41
unaweza,1
kupanda,32
ndege,28
kwenda,32
london,28
dubai,28
johannesburg,28
bangkok,28
mumbai,1
amsterdam,28
doha,28
na,26
ni,16
marubani,28
wa,34
kutoka,32
kenya,28
ndio,5
wanaorusha,1
ndege,28
zao,41
aina,28
ya,34
boeng,28
777,35
22er,7
.,47
watanzania,1
tuige,1
mifano,28
hii,41
tena,25
kwa,45
kasi,25
maana,28
tumeachwa,1
mbali,25
sana,25
na,26
majirani,28
.,27
kibaki,36
speaks,14
out,13
against,39
violence,15
by,39
nation,15
reporter,15
last,23
updated,21
3,35
minutes,26
ago,23
president,15
kibaki,36
has,17
spoken,21
out,13
against,39
the,10
violence,15
rocking,24
the,10
country,15
but,31
insisted,42
that,6
those,10
not,23
satisfied,21
with,39
the,10
election,15
result,15
should,41
seek,38
redress,15
in,39
the,10
courts,26
.,48
the,10
president,15
said,42
the,10
elections,26
were,40
free,7
and,31
fair,7
adding,24
that,6
his,30
government,15
will,41
deal,38
firmly,23
with,39
any,10
perpetrators,26
of,39
violence,15
.,48
speaking,24
off-the-cuff,15
in,39
swahili,26
after,39
reading,24
his,30
statement,15
in,39
english,7
president,15
kibaki,36
said,42
the,10
elections,26
were,40
democratic,7
free,7
and,31
fair,7
after,39
which,47
he,12
was,40
called,21
and,31
informed,42
he,12
had,20
won,21
.,48
he,12
expressed,42
willingness,15
to,16
dialogue,15
with,39
concerned,7
parties,26
once,39
the,10
nation,15
is,9
calm,7
and,31
the,10
political,7
temperatures,26
are,5
lowered,21
enough,23
for,39
constructive,7
and,31
productive,7
engagement,15
.,48
here,23
is,9
the,10
full,7
text,15
of,39
the,10
president,15
's,18
statement,15
excluding,24
the,10
remarks,26
made,21
in,39
swahili,7
fellow,7
kenyans,26
i,26
am,5
deeply,23
disturbed,21
by,39
the,10
senseless,7
violence,15
instigated,21
by,39
some,10
leaders,26
in,39
pursuit,15
of,39
their,30
personal,7
political,7
agendas,26
.,48
this,10
is,9
causing,24
unnecessary,7
loss,15
of,39
lives,26
destruction,15
of,39
property,15
and,31
displacement,15
of,39
innocent,7
wananchi,28
from,39
their,30
homes,26
especially,23
women,26
and,31
children,26
.,49
as,39
your,30
president,15
i,26
want,19
to,16
assure,38
all,10
of,39
you,12
that,6
the,10
government,15
is,9
doing,24
everything,15
possible,7
to,16
ensure,38
the,10
security,15
of,39
all,10
kenyans,26
.,49
those,10
who,8
continue,19
to,16
violate,38
the,10
law,15
will,42
face,38
its,30
full,7
force,15
.,49
i,26
urge,19
the,10
public,15
to,16
remain,38
calm,15
as,39
the,10
government,15
continues,14
with,39
its,30
efforts,26
to,16
restore,38
law,15
and,31
order,15
.,49
in,39
the,10
last,7
few,7
days,26
i,26
have,3
continuously,23
appealed,21
for,39
peace,15
and,31
restraint,15
.,49
i,26
wish,19
to,16
thank,38
those,10
who,8
have,3
heeded,21
my,30
call,15
and,31
especially,23
those,10
who,8
have,3
taken,21
the,10
initiative,15
to,16
bring,38
about,39
peace,15
and,31
reconciliation,15
in,39
our,30
country,15
.,49
i,26
want,19
to,16
remind,38
leaders,26
that,6
you,12
have,3
an,10
obligation,15
to,16
respect,38
and,31
uphold,38
the,10
constitution,15
of,39
this,10
country,15
and,31
its,30
laws,26
.,49
you,12
have,3
an,10
obligation,15
to,16
uphold,38
and,31
protect,38
the,10
right,15
of,39
every,10
kenyan,15
to,16
live,38
work,15
and,31
own,7
property,15
anywhere,23
in,39
our,30
country,15
.,49
it,12
is,9
your,30
duty,15
to,16
ensure,38
that,6
these,10
rights,26
are,5
protected,21
and,31
upheld,21
throughout,39
this,10
nation,15
.,49
as,39
we,12
seek,19
avenues,26
of,39
bringing,24
back,7
peace,15
and,31
calm,38
to,16
this,10
country,15
i,26
am,5
appealing,24
to,16
you,12
to,16
demonstrate,38
your,30
respect,15
for,39
this,10
country,15
and,31
its,30
institutions,26
by,39
restraining,7
yourselves,26
and,31
your,30
supporters,26
from,39
engaging,24
in,39
unlawful,7
activities,26
.,49
in,39
particular,7
i,26
am,5
appealing,24
to,16
all,10
young,7
people,26
to,16
reject,38
any,10
attempts,26
to,16
use,38
them,12
to,16
harm,38
their,30
fellow,7
kenyans,26
.,49
this,10
is,9
your,30
country,15
too,23
and,31
to,16
harm,38
your,30
fellow,7
citizens,26
and,31
wilfully,23
destroy,38
property,15
is,9
to,16
destroy,38
your,30
own,7
future,15
.,49
i,26
have,3
said,21
before,23
that,6
i,36
will,42
personally,23
lead,38
this,10
nation,15
in,39
healing,15
and,31
reconciliation,15
.,49
i,26
have,3
opened,21
my,30
office,15
to,16
all,10
kenyans,26
of,39
goodwill,15
whose,40
desire,15
is,9
to,16
have,29
a,10
united,21
peaceful,7
and,31
stable,7
kenya,15
.,49
i,26
am,5
ready,7
to,16
have,29
dialogue,15
with,39
concerned,7
parties,26
once,39
the,10
nation,15
is,9
calm,7
and,31
the,10
political,7
temperatures,26
are,5
lowered,21
enough,23
for,39
constructive,7
and,31
productive,7
engagement,15
.,49
i,26
am,5
directing,24
the,10
police,15
commissioner,15
to,16
increase,38
the,10
number,15
of,39
police,15
hotlines,26
for,39
the,10
wananchi,28
to,16
report,38
any,10
suspicious,7
activities,26
that,48
may,42
lead,38
to,16
acts,26
of,39
lawlessness,15
.,49
i,26
am,5
also,23
directing,24
our,30
security,15
services,26
to,16
be,27
vigilant,7
and,31
deal,15
firmly,23
with,39
all,10
perpetrators,26
of,39
criminal,7
activities,26
.,49
the,10
government,15
is,9
providing,24
food,15
and,31
other,7
humanitarian,7
requirements,26
to,16
all,33
those,10
displaced,21
by,39
the,10
violence,15
.,49
the,10
military,15
has,17
been,32
entrusted,21
with,39
the,10
execution,15
of,39
this,10
important,7
responsibility,15
.,49
i,26
convey,19
my,30
deepest,44
condolences,26
and,31
sympathies,26
to,16
the,10
relatives,26
of,39
all,33
the,10
innocent,7
persons,26
who,8
have,3
lost,21
their,30
lives,26
.,49
i,36
will,42
soon,23
be,27
visiting,24
the,10
affected,7
areas,26
to,16
join,38
fellow,7
kenyans,26
in,39
the,10
healing,15
and,31
reconciliation,15
process,15
.,49
once,23
again,23
fellow,7
kenyans,26
i,26
want,19
to,16
reiterate,38
my,30
commitment,15
and,31
duty,15
to,16
protect,38
the,10
lives,26
and,31
property,15
of,39
all,10
kenyans,26
and,31
to,16
ensure,38
that,6
this,10
country,15
is,9
governed,21
by,39
the,10
rule,15
of,39
law,15
that,48
applies,14
to,16
all,10
of,39
us,12
irrespective,23
of,39
our,30
status,15
.,49
my,30
fellow,7
kenyans,26
let,19
us,12
work,19
together,23
as,39
brothers,26
and,31
sisters,26
to,16
seek,38
lasting,7
peace,15
and,31
unity,15
for,39
our,30
country,15
.,49
thank,38
you,12
and,31
god,15
bless,19
kenya,15
.,49
hakuna,2
chombo,28
chochote,41
hapa,41
nchini,28
wala,1
mtu,28
yeyote,41
kwa,45
sasa,25
mwenye,41
ubavu,28
wa,34
kumkamata,32
chenge,28
si,25
jeshi,28
la,34
polisi,28
takukuru,28
wala,1
mahakama,28
.,27
chenge,28
ana,12
nguvu,28
kuliko,25
tunavyofikiri,1
...,7
muuluizeni,7
jk,7
atawaambia,1
.,27
acha,6
umbeya,28
da,28
asisafiri,1
!,27
kama,25
ameenda,1
huko,41
kusalimia,32
jamaa,28
unajuaje,1
!,27
wewe,41
angalia,6
key,7
issue,15
hapa,41
.,27
chezea,6
magamba,28
wewe,41
kinana,1
yupo,24
kwa,45
kazi,28
moja,33
tu,25
huko,41
.,27
na,26
unadhani,1
atashinda,1
uchaguzi,28
ukurudiwa,28
?,27
he,12
lost,43
not,23
because,39
he,12
is,9
incapable,7
but,31
because,39
he,12
did,43
not,23
have,29
enough,7
voters,26
against,39
his,30
opponents,26
...,25
.,49
on,39
tribal,7
grounds,26
only,23
.,49
kikuyus+nandis+kalenjins+luhya,15
s,15
luos+kambas,26
.,49
outrageous,7
!,49
sent,21
from,39
my,30
iphone,15
.,49
kweli,25
mimi,41
naona,1
huyu,41
jamaa,28
ametuchoka,1
kabisa,25
.,27
watanzania,1
wenzangu,28
kama,25
mnasoma,1
vitabu,28
vitakatifu,33
kama,25
biblia,28
mungu,28
hapendi,1
ufisadi,28
rushwa,28
utajiri,28
unaopatikana,1
kwa,45
kuwanyonya,32
wananchi,28
waliowengi,28
.,27
huu,41
ni,16
mwaka,28
wetu,41
wanyonge,28
tumeletewa,1
timu,28
laini,33
tuifunge,1
mabao,28
10,20
kwa,45
sifuri,28
.,27
tujifunze,1
kwa,45
wenzetu,28
wa,34
uingereza,28
wamemtoa,1
pm,28
wameweka,1
watu,28
wasio,44
na,26
masihara,28
watakaojali,1
maslahi,28
ya,34
taifa,28
.,27
kikwete,25
basi,28
kama,25
hata,25
wananchi,28
unawadanganya,1
mchana,28
kweupeeeeeeeeeeee,7
.,27
kwa,45
heri,28
bababa,28
.,27
hii,41
ishu,28
tunalazimishwa,1
tuingie,1
huko,41
hakuna,2
ridhaa,28
ya,34
wananchi,28
.,27
lakini,11
nadhani,1
itakuwa,1
ni,16
darasa,28
tosha,6
kwa,45
watanzania,1
kuamka,32
nakubaliana,1
kabisa,25
na,26
hao,41
wanaosema,1
tanzanians,26
are,5
lazy,7
.,49
pitia,6
hizi,41
threads,26
waswahili,28
tunatawaliwa,1
na,18
waarabu,28
?,27
i,26
hate,19
swahili,26
because,39
it,12
is,9
purely,23
arabic,7
.,49
i,36
came,44
across,39
it,12
once,23
and,31
ignored,21
but,31
it,12
has,17
generated,21
a,10
lot,15
of,39
interest,15
and,31
comments,26
.,50
here,23
is,9
the,10
whole,7
article,15
.,50
posted,21
by,39
jestidwell,15
in,39
uncategorized,7
wilhelm,15
picked,44
us,12
up,13
at,39
9am,15
.,50
i,36
was,42
dressed,21
in,39
my,30
",2
mission,15
trip,15
clothes,26
",4
and,31
had,20
my,30
game,15
face,15
on,39
.,50
today,15
was,42
going,24
to,16
be,27
the,10
day,15
that,6
i,36
fell,44
in,39
love,15
with,39
kenya,36
.,50
it,12
didn,26
",4
',4
t,15
happen,19
wilhelm,15
took,44
us,12
to,16
the,10
junction,15
nairobi,15
",4
',4
s,7
version,15
of,39
a,10
mall,15
.,50
we,12
walked,44
around,13
looking,24
for,39
a,10
place,15
to,16
exchange,38
money,15
and,31
eat,38
some,10
lunch,15
.,50
we,12
hadn,26
",4
',4
t,15
eaten,21
anything,15
since,39
our,30
flight,15
from,39
paris,26
.,50
we,12
had,20
to,16
walk,38
through,39
security,15
just,23
to,16
get,38
in,39
the,10
door,15
.,50
they,12
opened,44
my,30
purse,15
patted,44
us,12
down,13
and,31
then,23
we,12
went,44
inside,23
.,50
there,37
were,42
guards,26
at,39
every,10
store,15
some,23
with,39
machine,15
guns,26
and,31
some,10
with,39
sticks,26
.,50
i,36
kept,44
looking,24
at,39
john,15
and,31
then,23
looking,24
around,39
me,12
and,31
he,12
noticed,44
that,6
i,36
was,42
struggling,24
to,16
take,38
it,12
in,13
.,50
my,30
heart,15
was,42
prepared,21
for,39
dirt,15
floors,26
.,50
for,39
dirty,7
laundry,15
hanging,24
everywhere,23
.,50
for,39
kids,26
that,49
were,42
half,10
naked,7
and,31
covered,21
in,39
bug,15
bites,26
.,50
people,26
who,8
couldn,26
",4
',4
t,15
speak,19
english,7
.,50
not,23
this,10
wilhelm,15
wanted,44
to,16
show,38
off,13
his,30
city,15
.,50
the,10
city,15
he,12
loves,14
.,50
and,31
what,8
better,46
way,15
to,16
do,38
that,6
than,39
to,16
take,38
us,12
to,16
the,10
affluent,7
part,15
of,39
town,15
.,50
the,10
place,15
where,28
business,15
men,26
and,31
women,26
spend,19
$,41
30,35
for,39
lunch,15
and,31
shop,15
at,39
their,30
version,15
of,39
wal-mart,15
.,50
it,12
just,23
wasn,7
",4
',4
t,15
what,8
my,30
heart,15
was,42
expecting,24
.,50
nairobi,15
is,9
a,10
hub,15
for,39
lots,26
of,39
international,7
business,15
.,50
a,10
place,15
where,28
new,7
buildings,26
are,5
being,0
built,21
left,23
and,31
right,23
and,31
where,28
traffic,15
is,9
a,10
nightmare,15
and,31
a,10
half,15
.,50
but,31
this,10
girl,15
from,39
the,10
states,26
expected,44
nairobi,26
to,16
be,27
like,39
what,8
you,12
see,19
in,39
the,10
movies,26
.,50
or,31
on,39
feed,15
the,10
children,26
commercials,26
.,50
the,10
sweet,7
missionary,15
couple,15
who,8
were,42
staying,24
in,39
the,10
guest,15
house,15
adjacent,7
to,16
us,12
said,44
to,16
not,23
judge,38
kenya,15
based,21
on,39
nairobi,26
.,50
",4
nairobi,26
in,39
and,31
of,39
itself,12
is,9
like,39
city,15
state,15
and,31
doesn,15
",4
',4
t,15
represent,19
accurately,23
the,10
rest,15
of,39
kenya,36
.,50
",2
john,15
could,43
tell,38
i,36
was,42
discouraged,21
.,50
that,6
my,30
heart,15
wasn,15
",4
',4
t,15
",4
in,39
",2
today,15
.,50
but,31
as,39
the,10
day,15
has,17
worn,21
on,39
i,36
realized,44
that,6
i,36
wasn,36
",4
',4
t,15
fully,23
accepting,24
all,33
that,10
god,15
had,20
for,39
me,12
.,50
that,6
he,12
orchestrated,44
this,10
unexpected,7
time,15
in,39
nairobi,26
.,50
that,6
he,12
wanted,44
us,12
to,16
see,38
the,10
affluent,7
parts,26
so,39
i,36
could,43
gain,38
perspective,15
.,50
that,6
he,12
wanted,44
me,12
to,16
search,38
myself,12
and,31
find,38
the,10
flesh,15
in,39
me,12
that,49
wanted,44
to,16
secretly,23
stay,38
here,23
in,39
the,10
safe,7
.,50
the,10
protected,44
.,50
the,10
secure,7
.,50
but,31
we,12
aren,15
",4
',4
t,15
called,44
to,16
a,10
ministry,15
of,39
security,15
.,50
a,10
ministry,15
that,49
plays,14
it,12
safe,7
and,31
always,23
uses,14
the,10
lighted,7
sidewalks,26
.,50
it,12
",2
',18
s,15
good,7
to,16
spend,38
some,10
time,15
there,23
because,39
it,12
helps,14
prepare,38
us,12
for,39
the,10
dark,7
times,26
.,50
the,10
times,26
where,28
we,12
rely,19
on,39
the,10
faith,15
we,12
had,20
when,28
it,12
was,42
",2
easy,7
",4
.,50
so,23
did,44
i,36
fall,15
in,39
love,15
with,39
nairobi,15
today,15
?,50
no.,36
but,31
i,36
fell,44
deeper,46
in,39
love,15
with,39
a,10
god,15
